Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-npnb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,target,A,B,C,E,F,ShowProgressBar,D
21,1701126547260,27/11/2023 23:09:07,1701126547134,11,28/11/2023 10:09:07,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,Zone1,response_button_image,44308.40000000037,,,ICAR54_E.png,1,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1701126547667,27/11/2023 23:09:07,1701126547566,11,28/11/2023 10:09:07,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,449.8059999999823,,,,0,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1701126594434,27/11/2023 23:09:54,1701126594327,11,28/11/2023 10:09:54,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonC,response_button_image,46733.200000000186,,,ICAR55_C.png,1,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1701126594881,27/11/2023 23:09:54,1701126594774,11,28/11/2023 10:09:54,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,449.60899999999674,,,,0,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1701126642461,27/11/2023 23:10:42,1701126642349,11,28/11/2023 10:10:42,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_button_image,47560.10000000056,,,ICAR56_E.png,1,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1701126642889,27/11/2023 23:10:42,1701126642782,11,28/11/2023 10:10:42,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,449.6020000000135,,,,0,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1701126645797,27/11/2023 23:10:45,1701126645691,11,28/11/2023 10:10:45,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,2892,,,,0,,,,,,,,end,,,,,,,,,
28,1701126646073,27/11/2023 23:10:46,1701126645694,11,28/11/2023 10:10:45,49896,13,task-mowt,,33259834,2050101,9838400,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,EFDGCHBA,Spreadsheet1,,,END TASK,,,,,484446,,,,,,,,,,,,,,,,,,,,,
1,1701131046907,28/11/2023 00:24:06,1701131046718,11,28/11/2023 11:24:06,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701131066419,28/11/2023 00:24:26,1701131066288,11,28/11/2023 11:24:26,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,19526.200000001118,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1701131066857,28/11/2023 00:24:26,1701131066714,11,28/11/2023 11:24:26,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,449.6229999999996,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1701131091534,28/11/2023 00:24:51,1701131091408,11,28/11/2023 11:24:51,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonB,response_button_image,24682.699999999255,,,ICAR43_B.png,1,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1701131092005,28/11/2023 00:24:52,1701131091842,11,28/11/2023 11:24:51,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,449.60699999999633,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1701131095889,28/11/2023 00:24:55,1701131095775,11,28/11/2023 11:24:55,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,3929.699999999255,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1701131108932,28/11/2023 00:25:08,1701131108788,11,28/11/2023 11:25:08,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,response_button_image,13002.5,,,ICAR44_E.png,1,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1701131109368,28/11/2023 00:25:09,1701131109226,11,28/11/2023 11:25:09,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,449.5810000000056,,,,0,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1701131139925,28/11/2023 00:25:39,1701131139802,11,28/11/2023 11:25:39,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,buttonC,response_button_image,30561.700000001118,,,ICAR45_C.png,1,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1701131140370,28/11/2023 00:25:40,1701131140249,11,28/11/2023 11:25:40,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,449.4950000000099,,,,0,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1701131159246,28/11/2023 00:25:59,1701131158303,11,28/11/2023 11:25:58,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonB,response_button_image,18042.699999999255,,,ICAR46_B.png,1,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1701131159554,28/11/2023 00:25:59,1701131158749,11,28/11/2023 11:25:58,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,449.6770000000106,,,,0,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1701131177760,28/11/2023 00:26:17,1701131177637,11,28/11/2023 11:26:17,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,Zone1,response_button_image,18876.89999999851,,,ICAR47_E.png,1,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1701131178210,28/11/2023 00:26:18,1701131178083,11,28/11/2023 11:26:18,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,449.63300000000163,,,,0,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1701131194642,28/11/2023 00:26:34,1701131194513,11,28/11/2023 11:26:34,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,Zone1,response_button_image,16419.799999998882,,,ICAR48_E.png,1,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1701131195077,28/11/2023 00:26:35,1701131194952,11,28/11/2023 11:26:34,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,449.6030000000028,,,,0,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1701131215852,28/11/2023 00:26:55,1701131215726,11,28/11/2023 11:26:55,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,buttonC,response_button_image,20763.699999999255,,,ICAR50_C.png,1,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1701131216304,28/11/2023 00:26:56,1701131216167,11,28/11/2023 11:26:56,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,449.60899999999674,,,,0,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1701131234606,28/11/2023 00:27:14,1701131234475,11,28/11/2023 11:27:14,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonB,response_button_image,18297.89999999851,,,ICAR53_B.png,1,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1701131235048,28/11/2023 00:27:15,1701131234917,11,28/11/2023 11:27:14,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,450.0009999999893,,,,0,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1701131247972,28/11/2023 00:27:27,1701131247849,11,28/11/2023 11:27:27,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonD,response_button_image,12922.10000000149,,,ICAR54_D.png,1,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1701131248420,28/11/2023 00:27:28,1701131248289,11,28/11/2023 11:27:28,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,449.6490000000049,,,,0,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1701131263672,28/11/2023 00:27:43,1701131263544,11,28/11/2023 11:27:43,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonD,response_button_image,15234.700000001118,,,ICAR55_D.png,1,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1701131264127,28/11/2023 00:27:44,1701131263991,11,28/11/2023 11:27:43,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,449.59900000001653,,,,0,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1701131278738,28/11/2023 00:27:58,1701131278610,11,28/11/2023 11:27:58,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,buttonD,response_button_image,14611.900000000373,,,ICAR56_D.png,1,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1701131279182,28/11/2023 00:27:59,1701131279045,11,28/11/2023 11:27:59,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,449.74199999999837,,,,0,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1701131286192,28/11/2023 00:28:06,1701131286055,11,28/11/2023 11:28:06,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,6992.5999999996275,,,,0,,,,,,,,end,,,,,,,,,
28,1701131286547,28/11/2023 00:28:06,1701131286057,11,28/11/2023 11:28:06,49896,13,task-mowt,,33260687,1850701,9839194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Baseline - ICARRavensMatrix,2,FGEHDACB,Spreadsheet1,,,END TASK,,,,,239339,,,,,,,,,,,,,,,,,,,,,
1,1701132563383,28/11/2023 00:49:23,1701132563174,11,28/11/2023 11:49:23,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1701132606224,28/11/2023 00:50:06,1701132605303,11,28/11/2023 11:50:05,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,41088.5,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1701132606530,28/11/2023 00:50:06,1701132605735,11,28/11/2023 11:50:05,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,450.10199999999895,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1701132614257,28/11/2023 00:50:14,1701132614114,11,28/11/2023 11:50:14,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonA,response_button_image,8341.200000047684,,,ICAR43_A.png,1,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1701132614651,28/11/2023 00:50:14,1701132614515,11,28/11/2023 11:50:14,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,449.8130000000019,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1701132617237,28/11/2023 00:50:17,1701132617100,11,28/11/2023 11:50:17,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,2571.399999976158,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1701132631859,28/11/2023 00:50:31,1701132630942,11,28/11/2023 11:50:30,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonA,response_button_image,13825.100000023842,,,ICAR44_A.png,1,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1701132632331,28/11/2023 00:50:32,1701132631391,11,28/11/2023 11:50:31,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,449.9460000000108,,,,0,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1701132647113,28/11/2023 00:50:47,1701132646198,11,28/11/2023 11:50:46,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_button_image,14756.900000095367,,,ICAR45_E.png,1,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1701132647558,28/11/2023 00:50:47,1701132646635,11,28/11/2023 11:50:46,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,449.88799999999173,,,,0,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1701132671254,28/11/2023 00:51:11,1701132670354,11,28/11/2023 11:51:10,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonA,response_button_image,23701.600000023842,,,ICAR46_A.png,1,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1701132671733,28/11/2023 00:51:11,1701132670793,11,28/11/2023 11:51:10,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,449.7930000000051,,,,0,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1701132703981,28/11/2023 00:51:43,1701132703090,11,28/11/2023 11:51:43,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,32280.299999952316,,,ICAR47_B.png,1,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1701132704445,28/11/2023 00:51:44,1701132703530,11,28/11/2023 11:51:43,49896,13,task-mowt,,33260839,1451201,9838405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1280x720,1280x563,,,,Baseline - ICARRavensMatrix,2,GHFAEBDC,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,449.66400000001886,,,,0,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
